"timestamp","distance","temperature","co2","humidity","growth_norm","co2_norm","stage","growth"
"2026-03-06 09:47:30","99","27.5","1996","80.9","0.0606","0.018","0","2"
"2026-03-06 09:48:30","99","27.5","1990","80.9","0.0606","0.0178","0","2"
"2026-03-06 09:49:30","100","27.5","1988","80.9","0.0303","0.0178","0","1"
"2026-03-06 09:50:31","99","27.5","1979","80.9","0.0606","0.0175","0","2"
"2026-03-06 09:51:31","100","27.6","1983","80.9","0.0303","0.0176","0","1"
"2026-03-06 09:52:32","100","27.6","1982","80.9","0.0303","0.0176","0","1"
"2026-03-06 09:53:32","99","27.6","1979","80.9","0.0606","0.0175","0","2"
"2026-03-06 09:54:32","98","27.6","1983","80.9","0.0909","0.0176","0","3"
"2026-03-06 09:55:32","100","27.6","1988","80.9","0.0303","0.0178","0","1"
"2026-03-06 09:56:33","99","27.6","1999","81","0.0606","0.0181","0","2"
"2026-03-06 09:57:33","98","27.7","1996","80.9","0.0909","0.018","0","3"
"2026-03-06 09:58:34","99","27.7","2005","81","0.0606","0.0183","0","2"
"2026-03-06 09:59:34","100","27.7","2004","81","0.0303","0.0183","0","1"
"2026-03-06 10:00:34","99","27.7","2004","81","0.0606","0.0183","0","2"
"2026-03-06 10:01:35","98","27.8","2011","81","0.0909","0.0186","0","3"
"2026-03-06 10:02:35","100","27.8","2011","81","0.0303","0.0186","0","1"
"2026-03-06 10:03:35","98","27.8","2004","81","0.0909","0.0183","0","3"
"2026-03-06 10:04:36","99","27.8","1997","81.1","0.0606","0.0181","0","2"
"2026-03-06 10:05:36","98","27.8","1995","81.1","0.0909","0.018","0","3"
"2026-03-06 10:06:36","97","27.9","1994","81.1","0.121","0.018","0","4"
"2026-03-06 10:07:37","97","27.9","2001","81.1","0.121","0.0182","0","4"
"2026-03-06 10:08:37","98","28","1993","81.1","0.0909","0.0179","0","3"
"2026-03-06 10:09:38","98","28","1999","81.1","0.0909","0.0181","0","3"
"2026-03-06 10:10:38","97","28","1998","81.1","0.121","0.0181","0","4"
"2026-03-06 10:11:38","98","28","1990","81.1","0.0909","0.0178","0","3"
"2026-03-06 10:12:39","98","28","1991","81.1","0.0909","0.0179","0","3"
"2026-03-06 10:13:39","97","28.1","1995","81.1","0.121","0.018","0","4"
"2026-03-06 10:14:40","97","28.1","1997","81.1","0.121","0.0181","0","4"
"2026-03-06 10:15:40","99","28.1","1990","81.1","0.0606","0.0178","0","2"
"2026-03-06 10:16:40","98","28.1","1987","81.1","0.0909","0.0177","0","3"
"2026-03-06 10:17:41","97","28.1","1990","81.1","0.121","0.0178","0","4"
"2026-03-06 10:18:41","97","28.2","1990","81.1","0.121","0.0178","0","4"
"2026-03-06 10:19:42","96","28.2","1992","81.1","0.152","0.0179","0","5"
"2026-03-06 10:20:42","97","28.2","1992","81","0.121","0.0179","0","4"
"2026-03-06 10:21:43","97","28.2","1987","81","0.121","0.0177","0","4"
"2026-03-06 10:22:43","97","28.2","1981","81","0.121","0.0175","0","4"
"2026-03-06 10:23:43","97","28.3","1979","81","0.121","0.0175","0","4"
"2026-03-06 10:24:44","97","28.2","1987","81","0.121","0.0177","0","4"
"2026-03-06 10:25:44","96","28.3","1983","81","0.152","0.0176","0","5"
"2026-03-06 10:26:44","95","28.3","1987","81","0.182","0.0177","1","6"
"2026-03-06 10:27:44","96","28.3","1976","81","0.152","0.0173","1","5"
"2026-03-06 10:28:45","94","28.3","1972","81","0.212","0.0172","1","7"
"2026-03-06 10:29:45","95","28.3","1966","81","0.182","0.017","1","6"
"2026-03-06 10:30:45","96","28.3","1961","81","0.152","0.0168","1","5"
"2026-03-06 10:31:46","95","28.4","1960","81","0.182","0.0168","1","6"
"2026-03-06 10:32:46","94","28.4","1960","81","0.212","0.0168","1","7"
"2026-03-06 10:33:46","96","28.4","1959","81","0.152","0.0168","1","5"
"2026-03-06 10:34:47","94","28.4","1968","80.9","0.212","0.0171","1","7"
"2026-03-06 10:35:47","95","28.4","1973","80.9","0.182","0.0172","1","6"
"2026-03-06 10:36:48","94","28.4","1970","80.9","0.212","0.0171","1","7"
"2026-03-06 10:37:48","94","28.4","1970","80.9","0.212","0.0171","1","7"
"2026-03-06 10:38:48","94","28.4","1971","80.8","0.212","0.0172","1","7"
"2026-03-06 10:39:49","94","28.4","1975","80.8","0.212","0.0173","1","7"
"2026-03-06 10:40:49","93","28.4","1974","80.8","0.242","0.0173","1","8"
"2026-03-06 10:41:50","93","28.4","1979","80.7","0.242","0.0175","1","8"
"2026-03-06 10:42:50","92","28.4","1984","80.7","0.273","0.0176","1","9"
"2026-03-06 10:43:50","92","28.4","1985","80.7","0.273","0.0177","1","9"
"2026-03-06 10:44:50","93","28.4","1983","80.6","0.242","0.0176","1","8"
"2026-03-06 10:45:51","92","28.4","1975","80.6","0.273","0.0173","1","9"
"2026-03-06 10:46:52","93","28.4","1973","80.5","0.242","0.0172","1","8"
"2026-03-06 10:47:52","92","28.4","1978","80.5","0.273","0.0174","1","9"
"2026-03-06 10:48:52","91","28.4","1975","80.5","0.303","0.0173","1","10"
"2026-03-06 10:49:52","92","28.5","1975","80.4","0.273","0.0173","1","9"
"2026-03-06 10:50:52","91","28.4","1983","80.4","0.303","0.0176","1","10"
"2026-03-06 10:51:53","91","28.4","1975","80.4","0.303","0.0173","1","10"
"2026-03-06 10:52:53","90","28.4","1974","80.3","0.333","0.0173","1","11"
"2026-03-06 10:53:53","92","28.4","1976","80.3","0.273","0.0173","1","9"
"2026-03-06 10:54:53","91","28.4","1976","80.3","0.303","0.0173","1","10"
"2026-03-06 10:55:53","90","28.4","1969","80.2","0.333","0.0171","1","11"
"2026-03-06 10:56:54","91","28.4","1976","80.2","0.303","0.0173","1","10"
"2026-03-06 10:57:54","90","28.4","1967","80.1","0.333","0.017","1","11"
"2026-03-06 10:58:54","90","28.4","1942","80.1","0.333","0.0162","1","11"
"2026-03-06 10:59:54","89","28.4","1915","80.1","0.364","0.0152","1","12"
"2026-03-06 11:00:54","89","28.4","1885","80","0.364","0.0142","1","12"
"2026-03-06 11:01:55","88","28.4","1868","80","0.394","0.0136","1","13"
"2026-03-06 11:02:55","89","28.4","1845","79.9","0.364","0.0128","1","12"
"2026-03-06 11:03:55","88","28.4","1830","79.9","0.394","0.0123","1","13"
"2026-03-06 11:04:55","89","28.4","1817","79.9","0.364","0.0119","1","12"
"2026-03-06 11:05:55","90","28.4","1804","79.9","0.333","0.0114","1","11"
"2026-03-06 11:06:55","88","28.4","1792","79.8","0.394","0.011","1","13"
"2026-03-06 11:07:56","88","28.4","1781","79.8","0.394","0.0106","1","13"
"2026-03-06 11:08:56","87","28.4","1779","79.8","0.424","0.0105","1","14"
"2026-03-06 11:09:56","88","28.4","1775","79.7","0.394","0.0104","1","13"
"2026-03-06 11:10:56","86","28.4","1770","79.7","0.455","0.0102","1","15"
"2026-03-06 11:11:56","85","28.4","1778","79.7","0.485","0.0105","1","16"
"2026-03-06 11:12:56","87","28.4","1776","79.7","0.424","0.0104","1","14"
"2026-03-06 11:13:56","87","28.4","1774","79.6","0.424","0.0104","1","14"
"2026-03-06 11:14:56","87","28.4","1773","79.6","0.424","0.0103","1","14"
"2026-03-06 11:15:57","84","28.4","1765","79.6","0.515","0.0101","1","17"
"2026-03-06 11:16:57","86","28.4","1768","79.6","0.455","0.0102","1","15"
"2026-03-06 11:17:57","85","28.4","1764","79.5","0.485","0.01","1","16"
"2026-03-06 11:18:57","85","28.4","1762","79.5","0.485","0.00995","1","16"
"2026-03-06 11:19:57","86","28.4","1756","79.5","0.455","0.00974","1","15"
"2026-03-06 11:20:57","84","28.4","1762","79.5","0.515","0.00995","1","17"
"2026-03-06 11:21:57","85","28.4","1760","79.4","0.485","0.00988","1","16"
"2026-03-06 11:22:57","85","28.4","1754","79.4","0.485","0.00968","1","16"
"2026-03-06 11:23:57","85","28.4","1760","79.4","0.485","0.00988","1","16"
"2026-03-06 11:24:58","84","28.4","1765","79.4","0.515","0.0101","1","17"
"2026-03-06 11:25:58","84","28.4","1769","79.4","0.515","0.0102","1","17"
"2026-03-06 11:26:58","83","28.4","1776","79.3","0.545","0.0104","1","18"
"2026-03-06 11:27:58","83","28.4","1780","79.3","0.545","0.0106","1","18"
"2026-03-06 11:28:58","83","28.4","1787","79.3","0.545","0.0108","1","18"
"2026-03-06 11:29:58","83","28.4","1794","79.3","0.545","0.0111","1","18"
"2026-03-06 11:30:58","83","28.4","1791","79.3","0.545","0.011","1","18"
"2026-03-06 11:31:59","82","28.4","1792","79.3","0.576","0.011","1","19"
"2026-03-06 11:32:59","82","28.4","1797","79.2","0.576","0.0112","1","19"
"2026-03-06 11:33:59","82","28.4","1795","79.2","0.576","0.0111","1","19"
"2026-03-06 11:34:59","82","28.4","1802","79.2","0.576","0.0113","1","19"
"2026-03-06 11:35:59","81","28.4","1798","79.2","0.606","0.0112","1","20"
"2026-03-06 11:36:59","80","28.4","1804","79.1","0.636","0.0114","1","21"
"2026-03-06 11:37:59","80","28.4","1807","79.1","0.636","0.0115","1","21"
"2026-03-06 11:38:59","81","28.4","1815","79.1","0.606","0.0118","1","20"
"2026-03-06 11:40:00","80","28.4","1826","79.1","0.636","0.0122","1","21"
"2026-03-06 11:41:00","80","28.4","1830","79.1","0.636","0.0123","1","21"
"2026-03-06 11:42:00","79","28.4","1829","79.1","0.667","0.0123","1","22"
"2026-03-06 11:43:00","79","28.4","1843","79.1","0.667","0.0128","1","22"
"2026-03-06 11:44:00","79","28.4","1855","79","0.667","0.0132","1","22"
"2026-03-06 11:45:00","79","28.4","1866","79","0.667","0.0135","1","22"
"2026-03-06 11:46:00","77","28.4","1874","79","0.727","0.0138","1","24"
"2026-03-06 11:47:01","78","28.4","1881","79","0.697","0.0141","1","23"
"2026-03-06 11:48:01","77","28.4","1886","79","0.727","0.0142","1","24"
"2026-03-06 11:49:01","78","28.4","1884","79","0.697","0.0142","1","23"
"2026-03-06 11:50:01","78","28.4","1893","78.9","0.697","0.0145","1","23"
"2026-03-06 11:51:01","78","28.4","1899","78.9","0.697","0.0147","1","23"
"2026-03-06 11:52:01","76","28.4","1907","78.9","0.758","0.015","1","25"
"2026-03-06 11:53:01","77","28.4","1915","78.9","0.727","0.0152","1","24"
"2026-03-06 11:54:01","76","28.4","1915","78.9","0.758","0.0152","1","25"
"2026-03-06 11:55:02","76","28.4","1924","78.9","0.758","0.0155","1","25"
"2026-03-06 11:56:02","75","28.4","1936","78.8","0.788","0.016","1","26"
"2026-03-06 11:57:02","76","28.4","1943","78.9","0.758","0.0162","1","25"
"2026-03-06 11:58:02","75","28.4","1944","78.9","0.788","0.0162","1","26"
"2026-03-06 11:59:02","75","28.4","1948","78.8","0.788","0.0164","1","26"
"2026-03-06 12:00:02","76","28.4","1955","78.8","0.758","0.0166","1","25"
"2026-03-06 12:01:02","75","28.4","1959","78.8","0.788","0.0168","1","26"
"2026-03-06 12:02:02","75","28.4","1970","78.8","0.788","0.0171","1","26"
"2026-03-06 12:03:03","73","28.4","1973","78.8","0.848","0.0172","1","28"
"2026-03-06 12:04:03","73","28.4","1979","78.7","0.848","0.0175","1","28"
"2026-03-06 12:05:03","75","28.4","1982","78.7","0.788","0.0176","1","26"
"2026-03-06 12:06:03","74","28.4","1983","78.7","0.818","0.0176","1","27"
"2026-03-06 12:07:03","75","28.4","1992","78.7","0.788","0.0179","1","26"
"2026-03-06 12:08:03","74","28.4","1996","78.7","0.818","0.018","1","27"
"2026-03-06 12:09:03","73","28.4","1996","78.7","0.848","0.018","1","28"
"2026-03-06 12:10:04","73","28.4","3047","78.5","0.848","0.0544","1","28"
"2026-03-06 12:11:04","72","28.4","4144","78.6","0.879","0.0923","1","29"
"2026-03-06 12:12:04","72","28.4","4109","78.6","0.879","0.0911","1","29"
"2026-03-06 12:13:04","71","28.4","3661","78.6","0.909","0.0756","1","30"
"2026-03-06 12:14:04","72","28.4","3290","78.6","0.879","0.0628","1","29"
"2026-03-06 12:15:04","73","28.4","2983","78.6","0.848","0.0521","1","28"
"2026-03-06 12:16:04","72","28.4","2779","78.6","0.879","0.0451","1","29"
"2026-03-06 12:17:04","71","28.4","2617","78.6","0.909","0.0395","1","30"
"2026-03-06 12:18:05","70","28.4","4162","78.5","0.939","0.0929","1","31"
"2026-03-06 12:19:05","72","28.4","5264","78.5","0.879","0.131","1","29"
"2026-03-06 12:20:05","71","28.4","6356","78.3","0.909","0.169","1","30"
"2026-03-06 12:21:05","72","28.4","6331","78.4","0.879","0.168","1","29"
"2026-03-06 12:22:05","69","28.4","5595","78.4","0.97","0.142","1","32"
"2026-03-06 12:23:05","71","28.4","6511","78.3","0.909","0.174","1","30"
"2026-03-06 12:24:05","70","28.4","7968","78.3","0.939","0.224","1","31"
"2026-03-06 12:25:05","73","28.4","7279","78.3","0.848","0.201","1","28"
"2026-03-06 12:26:06","71","28.4","6223","78.3","0.909","0.164","1","30"
"2026-03-06 12:27:06","72","28.4","5323","78.3","0.879","0.133","1","29"
"2026-03-06 12:28:06","70","28.4","4644","78.3","0.939","0.11","1","31"
"2026-03-06 12:29:06","71","28.4","4167","78.3","0.909","0.0931","1","30"
"2026-03-06 12:30:06","69","28.4","4018","78.2","0.97","0.0879","1","32"
"2026-03-06 12:31:06","71","28.4","4325","78.3","0.909","0.0985","1","30"
"2026-03-06 12:32:06","69","28.4","4350","78.3","0.97","0.0994","1","32"
"2026-03-06 12:33:07","68","28.4","4842","78.2","1","0.116","2","33"
"2026-03-06 12:34:07","69","28.4","6230","78.2","0.97","0.164","2","32"
"2026-03-06 12:35:07","70","28.4","9231","78","0.939","0.268","2","31"
"2026-03-06 12:36:07","72","28.5","13475","77.9","0.879","0.415","2","29"
"2026-03-06 12:37:07","73","28.4","15848","77.9","0.848","0.497","2","28"
"2026-03-06 12:38:07","74","28.4","15031","77.9","0.818","0.468","2","27"
"2026-03-06 12:39:07","72","28.5","18422","77.8","0.879","0.586","2","29"
"2026-03-06 12:40:07","74","28.4","22979","77.7","0.818","0.743","2","27"
"2026-03-06 12:41:08","73","28.5","25248","77.6","0.848","0.822","2","28"
"2026-03-06 12:42:08","76","28.5","29847","77.5","0.758","0.98","2","25"
"2026-03-06 12:43:08","77","28.5","30124","77.4","0.727","0.99","2","24"
"2026-03-06 12:44:09","79","28.5","30413","77.4","0.667","1","2","22"
"2026-03-06 12:45:09","80","28.5","29796","77.4","0.636","0.979","2","21"
"2026-03-06 12:46:09","79","28.5","26814","77.5","0.667","0.876","2","22"
"2026-03-06 12:47:10","78","28.5","26500","77.4","0.697","0.865","2","23"
"2026-03-06 12:48:10","79","28.5","24933","77.5","0.667","0.811","2","22"
"2026-03-06 12:49:10","80","28.5","23817","77.5","0.636","0.772","2","21"
"2026-03-06 12:50:11","80","28.5","21536","77.5","0.636","0.693","2","21"
"2026-03-06 12:51:11","81","28.5","19363","77.6","0.606","0.618","2","20"
"2026-03-06 12:52:12","79","28.5","17005","77.6","0.667","0.537","2","22"
"2026-03-06 12:53:12","80","28.5","15918","77.6","0.636","0.499","2","21"
"2026-03-06 12:54:12","79","28.5","15199","77.6","0.667","0.474","2","22"
"2026-03-06 12:55:13","79","28.5","13839","77.6","0.667","0.427","2","22"
"2026-03-06 12:56:13","79","28.5","13699","77.6","0.667","0.422","2","22"
"2026-03-06 12:57:13","80","28.5","13502","77.6","0.636","0.416","2","21"
"2026-03-06 12:58:14","80","28.5","13047","77.6","0.636","0.4","2","21"
"2026-03-06 12:59:14","80","28.5","12132","77.6","0.636","0.368","2","21"
"2026-03-06 13:01:15","78","28.6","10196","77.7","0.697","0.301","2","23"
"2026-03-06 13:02:15","80","28.5","9941","77.6","0.636","0.293","2","21"
"2026-03-06 13:03:15","78","28.5","9829","77.6","0.697","0.289","2","23"
"2026-03-06 13:04:15","78","28.5","9526","77.6","0.697","0.278","2","23"
"2026-03-06 13:05:15","78","28.6","9042","77.6","0.697","0.262","2","23"
"2026-03-06 13:06:16","78","28.6","8479","77.6","0.697","0.242","2","23"
"2026-03-06 13:07:16","79","28.6","9038","77.6","0.667","0.261","2","22"
"2026-03-06 13:08:16","78","28.6","9544","77.6","0.697","0.279","2","23"
"2026-03-06 13:09:17","77","28.6","9403","77.6","0.727","0.274","2","24"
"2026-03-06 13:10:17","78","28.6","9537","77.6","0.697","0.279","2","23"
"2026-03-06 13:11:17","77","28.6","10621","77.5","0.727","0.316","2","24"
"2026-03-06 13:12:18","77","28.6","10399","77.5","0.727","0.308","2","24"
"2026-03-06 13:13:18","76","28.6","10219","77.5","0.758","0.302","2","25"
"2026-03-06 13:14:19","78","28.6","10386","77.5","0.697","0.308","2","23"
"2026-03-06 13:15:19","77","28.6","10485","77.5","0.727","0.311","2","24"
"2026-03-06 13:16:19","76","28.6","9791","77.5","0.758","0.287","2","25"
"2026-03-06 13:17:20","76","28.6","9047","77.5","0.758","0.262","2","25"
"2026-03-06 13:18:20","76","28.6","9295","77.5","0.758","0.27","2","25"
"2026-03-06 13:19:20","76","28.6","9675","77.5","0.758","0.283","2","25"
"2026-03-06 13:20:20","77","28.6","9286","77.4","0.727","0.27","2","24"
"2026-03-06 13:21:21","76","28.6","10478","77.5","0.758","0.311","2","25"
"2026-03-06 13:22:21","76","28.6","11171","77.4","0.758","0.335","2","25"
"2026-03-06 13:23:22","76","28.6","10740","77.4","0.758","0.32","2","25"
"2026-03-06 13:24:22","74","28.6","10910","77.4","0.818","0.326","2","27"
"2026-03-06 13:25:22","75","28.6","13281","77.3","0.788","0.408","2","26"
"2026-03-06 13:26:23","76","28.6","15774","77.3","0.758","0.494","2","25"
"2026-03-06 13:27:23","76","28.6","16191","77.5","0.758","0.509","2","25"
"2026-03-06 13:28:23","78","28.7","18352","77.2","0.697","0.583","2","23"
"2026-03-06 13:29:24","78","28.7","18332","77.2","0.697","0.583","2","23"
"2026-03-06 13:30:24","80","28.6","20265","77.1","0.636","0.649","2","21"
"2026-03-06 13:31:25","79","28.7","21782","77","0.667","0.702","2","22"
"2026-03-06 13:32:25","81","28.7","21841","77.1","0.606","0.704","2","20"
"2026-03-06 13:33:26","80","28.7","19917","77.1","0.636","0.637","2","21"
"2026-03-06 13:34:26","80","28.7","20880","77","0.636","0.671","2","21"
"2026-03-06 13:35:26","80","28.7","19449","77.1","0.636","0.621","2","21"
"2026-03-06 13:36:26","80","28.7","16669","77.1","0.636","0.525","2","21"
"2026-03-06 13:37:26","79","28.7","14246","77.2","0.667","0.441","2","22"
"2026-03-06 13:38:27","79","28.7","12199","77.2","0.667","0.371","2","22"
"2026-03-06 13:39:27","78","28.7","10589","77.3","0.697","0.315","2","23"
"2026-03-06 13:40:27","79","28.7","10981","77.2","0.667","0.329","2","22"
"2026-03-06 13:41:28","78","28.7","11085","77.2","0.697","0.332","2","23"
"2026-03-06 13:42:28","78","28.7","10288","77.2","0.697","0.305","2","23"
"2026-03-06 13:43:29","77","28.7","9412","77.3","0.727","0.274","2","24"
"2026-03-06 13:44:29","76","28.7","8685","77.2","0.758","0.249","2","25"
"2026-03-06 13:45:30","77","28.7","8067","77.3","0.727","0.228","2","24"
"2026-03-06 13:46:30","78","28.7","8838","77.2","0.697","0.254","2","23"
"2026-03-06 13:47:31","78","28.7","10020","77.2","0.697","0.295","2","23"
"2026-03-06 13:48:31","76","28.7","10127","77.2","0.758","0.299","2","25"
"2026-03-06 13:49:32","76","28.7","9533","77.2","0.758","0.278","2","25"
"2026-03-06 13:50:32","76","28.7","8985","77.2","0.758","0.26","2","25"
"2026-03-06 13:51:32","76","28.7","9281","77.2","0.758","0.27","2","25"
"2026-03-06 13:52:33","75","28.7","9158","77.2","0.788","0.266","2","26"
"2026-03-06 13:53:33","75","28.7","8650","77.2","0.788","0.248","2","26"
"2026-03-06 13:54:34","75","28.7","10725","77.1","0.788","0.32","2","26"
"2026-03-06 13:55:34","76","28.7","12696","77.1","0.758","0.388","2","25"
"2026-03-06 13:56:34","76","28.7","15376","77","0.758","0.48","2","25"
"2026-03-06 13:57:35","77","28.7","16842","77","0.727","0.531","2","24"
"2026-03-06 13:58:35","77","28.7","16338","77","0.727","0.514","2","24"
"2026-03-06 13:59:35","76","28.7","15256","77","0.758","0.476","2","25"
"2026-03-06 14:00:36","76","28.7","13401","77","0.758","0.412","2","25"
"2026-03-06 14:01:36","77","28.7","11694","77.1","0.727","0.353","2","24"
"2026-03-06 14:02:37","76","28.7","10274","77.1","0.758","0.304","2","25"
"2026-03-06 14:03:37","75","28.7","9091","77.1","0.788","0.263","2","26"
"2026-03-06 14:04:38","76","28.7","8026","77.2","0.758","0.226","2","25"
"2026-03-06 14:05:38","74","28.7","8816","77.2","0.818","0.254","2","27"
"2026-03-06 14:06:38","75","28.7","8527","77.1","0.788","0.244","2","26"
"2026-03-06 14:07:39","74","28.7","12505","77","0.818","0.381","2","27"
"2026-03-06 14:08:39","77","28.7","14986","76.9","0.727","0.467","2","24"
"2026-03-06 14:09:40","78","28.8","16216","76.9","0.697","0.509","2","23"
"2026-03-06 14:10:40","77","28.7","16182","76.9","0.727","0.508","2","24"
"2026-03-06 14:11:40","76","28.8","14674","76.9","0.758","0.456","2","25"
"2026-03-06 14:12:41","76","28.7","16295","76.9","0.758","0.512","2","25"
"2026-03-06 14:13:41","78","28.8","16591","76.9","0.697","0.522","2","23"
"2026-03-06 14:14:42","78","28.7","16484","76.9","0.697","0.519","2","23"
"2026-03-06 14:15:42","79","28.8","16806","76.9","0.667","0.53","2","22"
"2026-03-06 14:16:43","77","28.8","14939","76.9","0.727","0.465","2","24"
"2026-03-06 14:17:43","76","28.8","13134","76.9","0.758","0.403","2","25"
"2026-03-06 14:18:43","77","28.8","11753","77","0.727","0.355","2","24"
"2026-03-06 14:19:44","77","28.8","10584","77","0.727","0.315","2","24"
"2026-03-06 14:20:44","76","28.8","9827","77","0.758","0.289","2","25"
"2026-03-06 14:21:45","77","28.8","10412","77","0.727","0.309","2","24"
"2026-03-06 14:22:45","75","28.8","10167","77","0.788","0.3","2","26"
"2026-03-06 14:23:46","75","28.8","10454","76.9","0.788","0.31","2","26"
"2026-03-06 14:24:46","76","28.8","12431","76.9","0.758","0.379","2","25"
"2026-03-06 14:25:47","77","28.8","12391","77","0.727","0.377","2","24"
"2026-03-06 14:26:47","76","28.8","17091","76.7","0.758","0.54","2","25"
"2026-03-06 14:27:48","77","28.8","18577","76.8","0.727","0.591","2","24"
"2026-03-06 14:28:48","77","28.8","16785","76.8","0.727","0.529","2","24"
"2026-03-06 14:29:48","77","28.8","16157","76.8","0.727","0.507","2","24"
"2026-03-06 14:30:49","75","28.8","14989","76.8","0.788","0.467","2","26"
"2026-03-06 14:31:49","76","28.8","15368","76.9","0.758","0.48","2","25"
"2026-03-06 14:32:50","77","28.8","17109","76.8","0.727","0.54","2","24"
"2026-03-06 14:33:50","76","28.8","16291","76.8","0.758","0.512","2","25"
"2026-03-06 14:34:50","76","28.8","14523","76.8","0.758","0.451","2","25"
"2026-03-06 14:35:51","75","28.8","13462","76.9","0.788","0.414","2","26"
"2026-03-06 14:36:51","75","28.8","12154","76.9","0.788","0.369","2","26"
"2026-03-06 14:37:52","75","28.8","12478","76.8","0.788","0.38","2","26"
"2026-03-06 14:38:52","76","28.8","14674","76.8","0.758","0.456","2","25"
"2026-03-06 14:39:53","75","28.8","14641","76.8","0.788","0.455","2","26"
"2026-03-06 14:40:53","76","28.8","14278","76.8","0.758","0.442","2","25"
"2026-03-06 14:41:54","74","28.8","12865","76.8","0.818","0.394","2","27"
"2026-03-06 14:42:54","74","28.8","11942","77","0.818","0.362","2","27"
"2026-03-06 14:43:55","75","28.8","16036","76.7","0.788","0.503","2","26"
"2026-03-06 14:44:55","77","28.8","17582","76.7","0.727","0.557","2","24"
"2026-03-06 14:45:55","75","28.8","16429","76.6","0.788","0.517","3","26"
"2026-03-06 14:46:56","77","28.8","23921","76.5","0.727","0.776","3","24"
"2026-03-06 14:47:56","79","28.8","25090","76.5","0.667","0.816","3","22"
"2026-03-06 14:48:56","79","28.8","23968","76.5","0.667","0.777","3","22"
"2026-03-06 14:49:57","79","28.8","23508","76.5","0.667","0.761","3","22"
"2026-03-06 14:50:57","81","28.8","23502","76.5","0.606","0.761","3","20"
"2026-03-06 14:51:57","79","28.8","23623","76.5","0.667","0.765","3","22"
"2026-03-06 14:52:58","81","28.8","24582","76.5","0.606","0.799","3","20"
"2026-03-06 14:53:58","81","28.8","24980","76.5","0.606","0.812","3","20"
"2026-03-06 14:54:59","82","28.8","22640","76.6","0.576","0.731","3","19"
"2026-03-06 14:55:59","80","28.8","21147","76.5","0.636","0.68","3","21"
"2026-03-06 14:57:00","82","28.8","21311","76.5","0.576","0.685","3","19"
"2026-03-06 14:58:01","81","28.8","20726","76.7","0.606","0.665","3","20"
"2026-03-06 14:59:01","82","28.8","20826","76.5","0.576","0.669","3","19"
"2026-03-06 15:00:02","82","28.8","20117","76.5","0.576","0.644","3","19"
"2026-03-06 15:01:02","82","28.8","17991","76.6","0.576","0.571","3","19"
"2026-03-06 15:02:02","80","28.8","15926","76.6","0.636","0.499","3","21"
"2026-03-06 15:03:03","81","28.8","14180","76.7","0.606","0.439","3","20"
"2026-03-06 15:04:03","80","28.8","12866","76.7","0.636","0.394","3","21"
