"timestamp","distance","temperature","co2","humidity","growth_norm","co2_norm","stage","growth"
"2026-03-07 01:41:26","86","28","9231","73.5","0.577","0.373","3","15"
"2026-03-07 01:42:26","86","28","8833","73.5","0.577","0.355","3","15"
"2026-03-07 01:43:27","87","28","8578","73.5","0.538","0.343","3","14"
"2026-03-07 01:44:27","86","28","8410","73.5","0.577","0.335","3","15"
"2026-03-07 01:45:28","88","28","9665","73.4","0.5","0.393","3","13"
"2026-03-07 01:46:28","86","28","10416","73.4","0.577","0.427","3","15"
"2026-03-07 01:47:29","87","28","10494","73.4","0.538","0.431","3","14"
"2026-03-07 01:48:29","87","28","10285","73.5","0.538","0.421","3","14"
"2026-03-07 01:49:30","87","28","9801","73.5","0.538","0.399","3","14"
"2026-03-07 01:50:30","87","28","9479","73.4","0.538","0.384","3","14"
"2026-03-07 01:51:30","86","28","9239","73.5","0.577","0.373","3","15"
"2026-03-07 01:52:31","86","28","9066","73.5","0.577","0.365","3","15"
"2026-03-07 01:53:32","87","28","8961","73.5","0.538","0.36","3","14"
"2026-03-07 01:54:32","86","28","8831","73.5","0.577","0.354","3","15"
"2026-03-07 01:55:33","87","28","8817","73.4","0.538","0.354","3","14"
"2026-03-07 01:56:33","87","28","8814","73.5","0.538","0.354","3","14"
"2026-03-07 01:57:34","87","28","8941","73.4","0.538","0.36","3","14"
"2026-03-07 01:58:34","86","28","8988","73.4","0.577","0.362","3","15"
"2026-03-07 01:59:35","87","28","8989","73.5","0.538","0.362","3","14"
"2026-03-07 02:00:35","86","28","8886","73.5","0.577","0.357","3","15"
"2026-03-07 02:01:36","87","28","8663","73.5","0.538","0.347","3","14"
"2026-03-07 02:02:36","87","28","8494","73.5","0.538","0.339","3","14"
"2026-03-07 02:03:37","86","28","8410","73.4","0.577","0.335","3","15"
"2026-03-07 02:04:37","87","28","8310","73.4","0.538","0.33","3","14"
"2026-03-07 02:05:38","87","28","8159","73.5","0.538","0.324","3","14"
"2026-03-07 02:06:38","87","28","8320","73.4","0.538","0.331","3","14"
"2026-03-07 02:07:39","85","28","8484","73.4","0.615","0.339","3","16"
"2026-03-07 02:08:39","86","28","8391","73.5","0.577","0.334","3","15"
"2026-03-07 02:09:40","86","28","8018","73.5","0.577","0.317","3","15"
"2026-03-07 02:10:40","86","28","7729","73.5","0.577","0.304","3","15"
"2026-03-07 02:11:40","85","28","7457","73.5","0.615","0.291","3","16"
"2026-03-07 02:12:40","86","28","7219","73.5","0.577","0.28","3","15"
"2026-03-07 02:13:41","87","28","7182","73.5","0.538","0.279","3","14"
"2026-03-07 02:14:41","87","28","7128","73.5","0.538","0.276","3","14"
"2026-03-07 02:15:42","87","28","7112","73.5","0.538","0.275","3","14"
"2026-03-07 02:16:42","87","28","7211","73.5","0.538","0.28","3","14"
"2026-03-07 02:17:42","87","28","8560","73.4","0.538","0.342","3","14"
"2026-03-07 02:18:43","88","28","9855","73.4","0.5","0.402","3","13"
"2026-03-07 02:19:43","89","28","9955","73.4","0.462","0.406","3","12"
"2026-03-07 02:20:44","89","28","9799","73.4","0.462","0.399","3","12"
"2026-03-07 02:21:44","86","28","9500","73.4","0.577","0.385","3","15"
"2026-03-07 02:22:45","87","28","9174","73.4","0.538","0.37","3","14"
"2026-03-07 02:23:45","90","28","9093","73.4","0.423","0.367","3","11"
"2026-03-07 02:24:45","87","28","9077","73.4","0.538","0.366","3","14"
"2026-03-07 02:25:46","89","28","8897","73.4","0.462","0.358","3","12"
"2026-03-07 02:26:46","89","28","9064","73.4","0.462","0.365","3","12"
"2026-03-07 02:27:47","89","28","9166","73.4","0.462","0.37","3","12"
"2026-03-07 02:28:47","88","28","8965","73.4","0.5","0.361","3","13"
"2026-03-07 02:29:48","88","28","8547","73.4","0.5","0.341","3","13"
"2026-03-07 02:30:48","88","28","8390","73.4","0.5","0.334","3","13"
"2026-03-07 02:31:49","89","28","8252","73.4","0.462","0.328","3","12"
"2026-03-07 02:32:49","88","28","8160","73.4","0.5","0.324","3","13"
"2026-03-07 02:33:50","88","28","8090","73.5","0.5","0.32","3","13"
"2026-03-07 02:34:50","88","28","7974","73.5","0.5","0.315","3","13"
"2026-03-07 02:35:51","88","27.9","8252","73.4","0.5","0.328","3","13"
"2026-03-07 02:36:51","89","27.9","8449","73.5","0.462","0.337","3","12"
"2026-03-07 02:37:52","89","27.9","8477","73.5","0.462","0.338","3","12"
"2026-03-07 02:38:52","89","28","8468","73.6","0.462","0.338","3","12"
"2026-03-07 02:39:53","88","28","8464","73.6","0.5","0.338","3","13"
"2026-03-07 02:40:53","88","28","8473","73.6","0.5","0.338","3","13"
"2026-03-07 02:41:54","88","28","8524","73.7","0.5","0.34","3","13"
"2026-03-07 02:42:54","89","28","8590","73.7","0.462","0.343","3","12"
"2026-03-07 02:43:55","88","28","8618","73.7","0.5","0.345","3","13"
"2026-03-07 02:44:55","88","28","8567","73.8","0.5","0.342","3","13"
"2026-03-07 02:45:56","88","28","8288","73.8","0.5","0.329","3","13"
"2026-03-07 02:46:56","88","28","8136","73.9","0.5","0.322","3","13"
"2026-03-07 02:47:57","89","28.1","8099","73.9","0.462","0.321","3","12"
"2026-03-07 02:48:57","88","28.1","8177","73.9","0.5","0.324","3","13"
"2026-03-07 02:49:58","88","28.1","8172","73.9","0.5","0.324","3","13"
"2026-03-07 02:50:58","88","28.1","7998","73.9","0.5","0.316","3","13"
"2026-03-07 02:51:59","87","28.2","7679","73.9","0.538","0.301","3","14"
"2026-03-07 02:52:59","87","28.2","7333","73.9","0.538","0.285","3","14"
"2026-03-07 02:54:00","88","28.2","7155","73.9","0.5","0.277","3","13"
"2026-03-07 02:55:00","88","28.2","6886","73.9","0.5","0.265","3","13"
"2026-03-07 02:56:01","89","28.3","6728","73.9","0.462","0.258","3","12"
"2026-03-07 02:57:01","88","28.3","6548","73.9","0.5","0.249","3","13"
"2026-03-07 02:58:02","89","28.3","6427","73.9","0.462","0.244","3","12"
"2026-03-07 02:59:02","88","28.3","6314","73.8","0.5","0.239","3","13"
"2026-03-07 03:00:03","87","28.4","6188","73.8","0.538","0.233","3","14"
"2026-03-07 03:01:03","88","28.4","6159","73.8","0.5","0.231","3","13"
"2026-03-07 03:02:03","89","28.4","6129","73.8","0.462","0.23","3","12"
"2026-03-07 03:03:03","88","28.4","6129","73.7","0.5","0.23","3","13"
"2026-03-07 03:04:04","88","28.4","6153","73.7","0.5","0.231","3","13"
"2026-03-07 03:05:04","88","28.4","6187","73.7","0.5","0.233","3","13"
"2026-03-07 03:06:04","87","28.4","6204","73.6","0.538","0.234","3","14"
"2026-03-07 03:07:05","88","28.5","6207","73.6","0.5","0.234","3","13"
"2026-03-07 03:08:05","88","28.5","6205","73.6","0.5","0.234","3","13"
"2026-03-07 03:09:05","89","28.5","6206","73.6","0.462","0.234","3","12"
"2026-03-07 03:10:06","89","28.5","6186","73.7","0.462","0.233","3","12"
"2026-03-07 03:11:06","88","28.5","6815","73.5","0.5","0.262","3","13"
"2026-03-07 03:12:06","87","28.5","7312","73.5","0.538","0.285","3","14"
"2026-03-07 03:13:07","88","28.5","7340","73.5","0.5","0.286","3","13"
"2026-03-07 03:14:07","88","28.5","7322","73.4","0.5","0.285","3","13"
"2026-03-07 03:15:08","88","28.6","7303","73.5","0.5","0.284","3","13"
"2026-03-07 03:16:08","88","28.6","7302","73.4","0.5","0.284","3","13"
"2026-03-07 03:17:09","90","28.6","7416","73.4","0.423","0.289","3","11"
"2026-03-07 03:18:09","88","28.6","7471","73.4","0.5","0.292","3","13"
"2026-03-07 03:19:10","88","28.6","7547","73.4","0.5","0.295","3","13"
"2026-03-07 03:20:10","90","28.6","7567","73.3","0.423","0.296","3","11"
"2026-03-07 03:21:11","89","28.6","7552","73.4","0.462","0.296","3","12"
"2026-03-07 03:22:11","90","28.6","7370","73.3","0.423","0.287","3","11"
"2026-03-07 03:23:11","89","28.6","7362","73.3","0.462","0.287","3","12"
"2026-03-07 03:24:12","89","28.6","7468","73.3","0.462","0.292","3","12"
"2026-03-07 03:25:12","89","28.6","7595","73.3","0.462","0.298","3","12"
"2026-03-07 03:26:13","89","28.6","7618","73.3","0.462","0.299","3","12"
"2026-03-07 03:27:13","89","28.6","7543","73.3","0.462","0.295","3","12"
"2026-03-07 03:28:13","88","28.6","7315","73.3","0.5","0.285","3","13"
"2026-03-07 03:29:14","88","28.6","7093","73.3","0.5","0.274","3","13"
"2026-03-07 03:30:14","90","28.6","6886","73.3","0.423","0.265","3","11"
"2026-03-07 03:31:15","89","28.6","6610","73.4","0.462","0.252","3","12"
"2026-03-07 03:32:15","89","28.6","6462","73.4","0.462","0.245","3","12"
"2026-03-07 03:33:15","88","28.6","6318","73.4","0.5","0.239","3","13"
"2026-03-07 03:34:15","88","28.6","6129","73.4","0.5","0.23","3","13"
"2026-03-07 03:35:15","89","28.6","5987","73.5","0.462","0.224","3","12"
"2026-03-07 03:36:16","90","28.6","5947","73.4","0.423","0.222","3","11"
"2026-03-07 03:37:16","88","28.6","5922","73.4","0.5","0.221","3","13"
"2026-03-07 03:38:16","89","28.6","5910","73.4","0.462","0.22","3","12"
"2026-03-07 03:39:17","89","28.6","5892","73.4","0.462","0.219","3","12"
"2026-03-07 03:40:17","89","28.6","5892","73.4","0.462","0.219","3","12"
"2026-03-07 03:41:17","88","28.6","5925","73.4","0.5","0.221","3","13"
"2026-03-07 03:42:18","88","28.6","6190","73.4","0.5","0.233","3","13"
"2026-03-07 03:43:18","88","28.5","6636","73.4","0.5","0.253","3","13"
"2026-03-07 03:44:19","89","28.6","6742","73.4","0.462","0.258","3","12"
"2026-03-07 03:45:19","89","28.6","6760","73.4","0.462","0.259","3","12"
"2026-03-07 03:46:20","89","28.6","6777","73.4","0.462","0.26","3","12"
"2026-03-07 03:47:20","89","28.6","6811","73.4","0.462","0.261","3","12"
"2026-03-07 03:48:21","88","28.6","6901","73.4","0.5","0.266","3","13"
"2026-03-07 03:49:21","87","28.6","6898","73.4","0.538","0.265","3","14"
"2026-03-07 03:50:21","90","28.6","6891","73.4","0.423","0.265","3","11"
"2026-03-07 03:51:22","89","28.5","6878","73.4","0.462","0.265","3","12"
"2026-03-07 03:52:22","88","28.5","6839","73.4","0.5","0.263","3","13"
"2026-03-07 03:53:23","88","28.5","6788","73.4","0.5","0.26","3","13"
"2026-03-07 03:54:23","88","28.5","6769","73.4","0.5","0.26","3","13"
"2026-03-07 03:55:24","90","28.5","6769","73.4","0.423","0.26","3","11"
"2026-03-07 03:56:24","88","28.5","6843","73.4","0.5","0.263","3","13"
"2026-03-07 03:57:25","89","28.5","7058","73.4","0.462","0.273","3","12"
"2026-03-07 03:58:25","88","28.5","7181","73.4","0.5","0.278","3","13"
"2026-03-07 03:59:25","90","28.5","7242","73.4","0.423","0.281","3","11"
"2026-03-07 04:00:26","89","28.5","7247","73.4","0.462","0.282","3","12"
"2026-03-07 04:01:27","89","28.5","7225","73.4","0.462","0.281","3","12"
"2026-03-07 04:02:27","89","28.5","7085","73.4","0.462","0.274","3","12"
"2026-03-07 04:03:27","90","28.5","6917","73.5","0.423","0.266","3","11"
"2026-03-07 04:04:28","89","28.5","6804","73.5","0.462","0.261","3","12"
"2026-03-07 04:05:28","88","28.5","6610","73.5","0.5","0.252","3","13"
"2026-03-07 04:06:28","89","28.5","6491","73.5","0.462","0.247","3","12"
"2026-03-07 04:07:29","89","28.5","6406","73.5","0.462","0.243","3","12"
"2026-03-07 04:08:29","89","28.5","6298","73.5","0.462","0.238","3","12"
"2026-03-07 04:09:30","89","28.5","6174","73.5","0.462","0.232","3","12"
"2026-03-07 04:10:30","90","28.5","6122","73.5","0.423","0.23","3","11"
"2026-03-07 04:11:30","89","28.5","5996","73.5","0.462","0.224","3","12"
"2026-03-07 04:12:31","90","28.5","5927","73.6","0.423","0.221","3","11"
"2026-03-07 04:13:31","90","28.5","5898","73.5","0.423","0.219","3","11"
"2026-03-07 04:14:32","89","28.5","5831","73.5","0.462","0.216","3","12"
"2026-03-07 04:15:32","91","28.4","5759","73.6","0.385","0.213","3","10"
"2026-03-07 04:16:33","90","28.4","5705","73.6","0.423","0.211","3","11"
"2026-03-07 04:17:33","89","28.4","5588","73.6","0.462","0.205","3","12"
"2026-03-07 04:18:34","89","28.4","5542","73.6","0.462","0.203","3","12"
"2026-03-07 04:19:34","88","28.4","5431","73.6","0.5","0.198","3","13"
"2026-03-07 04:20:35","89","28.4","5367","73.6","0.462","0.195","3","12"
"2026-03-07 04:21:35","91","28.4","5286","73.6","0.385","0.191","3","10"
"2026-03-07 04:22:35","88","28.4","5264","73.6","0.5","0.19","3","13"
"2026-03-07 04:23:36","91","28.4","5223","73.7","0.385","0.188","3","10"
"2026-03-07 04:24:36","90","28.4","5197","73.6","0.423","0.187","3","11"
"2026-03-07 04:25:36","90","28.4","5165","73.6","0.423","0.186","3","11"
"2026-03-07 04:26:37","90","28.4","5078","73.7","0.423","0.182","3","11"
"2026-03-07 04:27:37","91","28.4","5048","73.7","0.385","0.18","3","10"
"2026-03-07 04:28:38","90","28.4","5017","73.7","0.423","0.179","3","11"
"2026-03-07 04:29:38","91","28.4","4988","73.7","0.385","0.177","3","10"
"2026-03-07 04:30:38","88","28.4","4934","73.7","0.5","0.175","3","13"
"2026-03-07 04:31:39","89","28.4","4881","73.7","0.462","0.173","3","12"
"2026-03-07 04:32:39","90","28.4","5276","73.6","0.423","0.191","3","11"
"2026-03-07 04:33:40","90","28.4","5660","73.6","0.423","0.208","3","11"
"2026-03-07 04:34:40","90","28.4","5686","73.6","0.423","0.21","3","11"
"2026-03-07 04:35:40","90","28.3","5683","73.6","0.423","0.21","3","11"
"2026-03-07 04:36:41","91","28.4","5643","73.7","0.385","0.208","3","10"
"2026-03-07 04:37:41","91","28.4","5606","73.7","0.385","0.206","3","10"
"2026-03-07 04:38:42","91","28.4","5424","73.7","0.385","0.198","3","10"
"2026-03-07 04:39:42","90","28.3","5350","73.7","0.423","0.194","3","11"
"2026-03-07 04:40:43","91","28.4","5231","73.7","0.385","0.189","3","10"
"2026-03-07 04:41:43","90","28.3","5184","73.7","0.423","0.187","3","11"
"2026-03-07 04:42:44","90","28.3","5126","73.7","0.423","0.184","3","11"
"2026-03-07 04:43:44","90","28.3","5074","73.7","0.423","0.181","3","11"
"2026-03-07 04:44:44","89","28.3","5003","73.7","0.462","0.178","3","12"
"2026-03-07 04:45:45","89","28.3","4971","73.7","0.462","0.177","3","12"
"2026-03-07 04:46:45","90","28.3","4898","73.7","0.423","0.173","3","11"
"2026-03-07 04:47:45","91","28.3","4871","73.7","0.385","0.172","3","10"
"2026-03-07 04:48:46","90","28.3","4868","73.7","0.423","0.172","3","11"
"2026-03-07 04:49:47","89","28.3","4881","73.6","0.462","0.173","3","12"
"2026-03-07 04:50:47","90","28.3","4894","73.7","0.423","0.173","3","11"
"2026-03-07 04:51:48","90","28.3","4913","73.7","0.423","0.174","3","11"
"2026-03-07 04:52:48","90","28.3","4903","73.7","0.423","0.174","3","11"
"2026-03-07 04:53:49","89","28.3","4902","73.7","0.462","0.174","3","12"
"2026-03-07 04:54:49","91","28.3","4889","73.7","0.385","0.173","3","10"
"2026-03-07 04:55:50","91","28.3","4867","73.7","0.385","0.172","3","10"
"2026-03-07 04:56:50","90","28.3","4850","73.7","0.423","0.171","3","11"
"2026-03-07 04:57:50","92","28.3","4833","73.7","0.346","0.17","3","9"
"2026-03-07 04:58:51","91","28.3","4812","73.7","0.385","0.169","3","10"
"2026-03-07 04:59:51","88","28.2","4806","73.7","0.5","0.169","3","13"
"2026-03-07 05:00:51","90","28.3","4780","73.7","0.423","0.168","3","11"
"2026-03-07 05:01:51","89","28.3","4707","73.7","0.462","0.165","3","12"
"2026-03-07 05:02:52","90","28.2","4694","73.7","0.423","0.164","3","11"
"2026-03-07 05:03:52","91","28.2","4672","73.7","0.385","0.163","3","10"
"2026-03-07 05:04:53","91","28.3","4652","73.7","0.385","0.162","3","10"
"2026-03-07 05:05:53","90","28.2","4644","73.7","0.423","0.162","3","11"
"2026-03-07 05:06:53","89","28.2","4628","73.7","0.462","0.161","3","12"
"2026-03-07 05:07:54","90","28.2","4630","73.7","0.423","0.161","3","11"
"2026-03-07 05:08:54","91","28.2","4625","73.7","0.385","0.161","3","10"
"2026-03-07 05:09:54","91","28.2","4632","73.7","0.385","0.161","3","10"
"2026-03-07 05:10:55","90","28.2","4655","73.6","0.423","0.162","3","11"
"2026-03-07 05:11:55","90","28.2","4707","73.7","0.423","0.165","3","11"
"2026-03-07 05:12:56","90","28.2","4830","73.6","0.423","0.17","3","11"
"2026-03-07 05:13:56","90","28.2","4974","73.6","0.423","0.177","3","11"
"2026-03-07 05:14:56","89","28.2","4992","73.6","0.462","0.178","3","12"
"2026-03-07 05:15:57","90","28.2","5007","73.6","0.423","0.178","3","11"
"2026-03-07 05:16:57","90","28.2","5005","73.6","0.423","0.178","3","11"
"2026-03-07 05:17:58","90","28.2","5007","73.6","0.423","0.178","3","11"
"2026-03-07 05:18:58","90","28.2","5011","73.6","0.423","0.179","3","11"
"2026-03-07 05:19:59","91","28.2","5000","73.6","0.385","0.178","3","10"
"2026-03-07 05:20:59","91","28.2","4981","73.6","0.385","0.177","3","10"
"2026-03-07 05:21:59","91","28.2","4900","73.7","0.385","0.173","3","10"
"2026-03-07 05:23:00","90","28.2","4841","73.7","0.423","0.171","3","11"
"2026-03-07 05:24:00","90","28.2","4734","73.7","0.423","0.166","3","11"
"2026-03-07 05:25:01","91","28.2","4632","73.7","0.385","0.161","3","10"
"2026-03-07 05:26:01","90","28.2","4588","73.7","0.423","0.159","3","11"
"2026-03-07 05:27:02","90","28.2","4547","73.7","0.423","0.157","3","11"
"2026-03-07 05:28:03","91","28.1","4520","73.7","0.385","0.156","3","10"
"2026-03-07 05:29:03","91","28.1","4501","73.7","0.385","0.155","3","10"
"2026-03-07 05:30:04","90","28.1","4473","73.7","0.423","0.154","3","11"
"2026-03-07 05:31:04","92","28.1","4439","73.7","0.346","0.152","3","9"
"2026-03-07 05:32:04","91","28.1","4407","73.7","0.385","0.151","3","10"
"2026-03-07 05:33:05","90","28.1","4336","73.7","0.423","0.147","3","11"
"2026-03-07 05:34:05","91","28.1","4309","73.7","0.385","0.146","3","10"
"2026-03-07 05:35:06","91","28.1","4267","73.7","0.385","0.144","3","10"
"2026-03-07 05:36:06","92","28.1","4252","73.7","0.346","0.144","3","9"
