timestamp,distance,temperature,co2,humidity,stage
2026-02-24 17:07:17,87,33.9,3513,66.0,1
2026-02-24 17:08:18,88,33.9,3524,66.0,1
2026-02-24 17:09:18,87,33.9,3528,66.0,1
2026-02-24 17:10:19,88,34.0,3509,66.0,1
2026-02-24 17:11:19,86,34.0,3509,66.2,1
2026-02-24 17:12:20,86,34.0,3513,66.2,1
2026-02-24 17:13:20,87,34.0,3524,66.3,1
2026-02-24 17:14:21,85,34.0,3534,66.3,1
2026-02-24 17:15:21,85,34.0,3550,66.6,1
2026-02-24 17:16:22,84,34.0,3559,66.5,1
2026-02-24 17:17:22,84,34.0,3627,66.7,1
2026-02-24 17:18:23,84,34.1,3618,66.9,1
2026-02-24 17:19:23,84,34.1,3619,67.1,1
2026-02-24 17:20:24,83,34.1,3614,66.9,1
2026-02-24 17:21:24,82,34.1,3611,66.8,1
2026-02-24 17:22:25,81,34.1,3614,66.9,1
2026-02-24 17:23:25,81,34.1,3601,66.8,1
2026-02-24 17:24:25,81,34.2,3603,67.0,1
2026-02-24 17:25:26,81,34.2,3603,66.6,1
2026-02-24 17:26:26,80,34.2,3610,66.7,1
2026-02-24 17:27:27,79,34.2,3632,66.4,1
2026-02-24 17:28:27,78,34.2,3663,66.6,1
2026-02-24 17:29:28,77,34.2,3693,66.6,1
2026-02-24 17:30:28,78,34.2,3744,66.6,1
2026-02-24 17:31:28,78,34.2,3841,66.8,1
2026-02-24 17:32:28,78,34.2,3843,66.8,1
2026-02-24 17:33:28,77,34.2,3839,67.2,1
2026-02-24 17:34:28,78,34.2,3853,67.0,1
2026-02-24 17:35:28,76,34.2,3866,67.0,1
2026-02-24 17:36:28,76,34.2,3870,67.4,1
2026-02-24 17:37:29,76,34.2,3890,67.7,1
2026-02-24 17:38:29,73,34.2,3905,67.5,1
2026-02-24 17:39:29,74,34.2,3916,67.4,1
2026-02-24 17:40:29,74,34.2,3928,67.5,1
2026-02-24 17:41:29,74,34.3,3939,67.8,1
2026-02-24 17:42:29,73,34.3,4089,68.1,1
2026-02-24 17:43:29,71,34.3,4182,68.1,1
2026-02-24 17:44:30,72,34.3,4204,68.4,1
2026-02-24 17:45:30,71,34.3,4199,68.1,1
2026-02-24 17:46:30,70,34.3,4177,67.9,1
2026-02-24 17:47:30,70,34.3,4144,68.0,1
2026-02-24 17:48:30,71,34.3,4107,67.8,1
2026-02-24 17:49:30,70,34.3,4120,67.4,1
2026-02-24 17:51:30,70,34.3,4762,67.5,1
2026-02-24 17:52:31,68,34.3,4899,67.6,1
2026-02-24 17:53:31,68,34.3,4912,67.6,1
2026-02-24 17:54:31,66,34.3,5044,67.5,1
2026-02-24 17:55:31,67,34.3,7152,66.0,1
2026-02-24 17:56:31,68,34.3,8418,67.2,2
2026-02-24 17:57:31,67,34.3,8420,67.4,2
2026-02-24 17:58:31,66,34.3,8114,67.8,2
2026-02-24 17:59:32,68,34.3,10834,66.7,2
2026-02-24 18:00:32,66,34.3,13889,66.0,2
2026-02-24 18:01:32,66,34.3,15152,66.3,2
2026-02-24 18:02:32,68,34.3,15338,66.3,2
2026-02-24 18:03:32,66,34.3,14561,66.9,2
2026-02-24 18:04:32,66,34.3,13432,67.2,2
2026-02-24 18:05:32,67,34.3,12818,67.5,2
2026-02-24 18:06:33,66,34.4,13038,68.4,2
2026-02-24 18:07:33,66,34.4,13979,67.6,2
2026-02-24 18:08:33,65,34.4,13543,67.3,2
2026-02-24 18:09:33,67,34.4,17396,67.3,2
2026-02-24 18:10:33,64,34.4,15982,68.1,2
2026-02-24 18:11:33,62,34.4,14101,68.0,2
2026-02-24 18:12:33,64,34.4,17817,67.5,2
2026-02-24 18:13:33,70,34.4,39662,66.1,2
2026-02-24 18:14:34,70,34.4,39790,65.5,2
2026-02-24 18:15:34,72,34.4,39911,65.6,2
2026-02-24 18:16:34,72,34.4,39941,65.9,2
2026-02-24 18:17:34,71,34.4,35229,66.8,2
2026-02-24 18:18:34,71,34.4,31805,66.3,2
2026-02-24 18:19:34,70,34.4,27853,66.5,2
2026-02-24 18:20:34,69,34.4,25264,67.7,2
2026-02-24 18:21:35,71,34.3,29921,67.8,2
2026-02-24 18:22:35,71,34.4,33861,66.8,2
2026-02-24 18:23:35,70,34.4,30541,67.0,2
2026-02-24 18:24:35,70,34.4,30198,67.4,2
2026-02-24 18:25:35,71,34.4,32363,67.5,2
2026-02-24 18:26:35,71,34.4,31993,67.1,2
2026-02-24 18:27:35,71,34.4,31388,67.2,2
2026-02-24 18:28:35,71,34.4,28202,67.8,2
2026-02-24 18:29:36,71,34.4,23629,68.1,2
2026-02-24 18:30:36,68,34.4,20376,68.7,2
2026-02-24 18:31:36,69,34.5,19611,68.4,2
2026-02-24 18:32:36,68,34.5,18530,68.9,2
2026-02-24 18:33:36,67,34.5,15553,68.9,2
2026-02-24 18:34:36,66,34.4,14310,68.6,2
2026-02-24 18:35:36,67,34.5,14584,69.0,2
2026-02-24 18:36:37,66,34.5,14487,67.8,2
2026-02-24 18:37:37,68,34.5,16107,68.8,2
2026-02-24 18:39:37,66,34.4,21190,67.9,2
2026-02-24 18:40:37,67,34.5,30215,67.9,2
2026-02-24 18:41:37,67,34.5,28427,67.5,2
2026-02-24 18:42:37,67,34.4,35511,68.9,2
2026-02-24 18:43:38,71,34.4,39878,67.2,2
2026-02-24 18:44:38,72,34.4,39922,68.0,2
2026-02-24 18:45:38,71,34.5,39948,67.4,2
2026-02-24 18:46:38,72,34.4,39966,67.7,2
2026-02-24 18:47:38,69,34.5,39045,67.6,2
2026-02-24 18:48:38,70,34.4,34713,68.1,2
2026-02-24 18:49:38,69,34.4,29608,68.6,2
2026-02-24 18:50:38,67,34.4,24773,69.1,2
2026-02-24 18:51:39,66,34.5,21554,69.5,2
2026-02-24 18:52:39,68,34.4,18878,69.6,2
2026-02-24 18:53:39,66,34.5,27248,69.2,2
2026-02-24 18:54:39,69,34.5,33742,68.8,2
2026-02-24 18:55:39,66,34.5,30126,69.5,2
2026-02-24 18:56:39,69,34.5,37668,68.3,2
2026-02-24 18:57:39,71,34.5,39886,68.0,2
2026-02-24 18:58:40,69,34.5,36858,68.3,2
2026-02-24 18:59:40,68,34.6,34543,68.2,2
2026-02-24 19:00:40,66,34.6,32150,68.5,2
2026-02-24 19:01:40,67,34.5,36447,68.4,2
2026-02-24 19:02:40,72,34.5,37257,68.2,2
2026-02-24 19:03:40,70,34.6,35891,68.6,2
2026-02-24 19:04:40,70,34.6,36545,68.4,2
2026-02-24 19:05:41,68,34.5,35134,67.9,2
2026-02-24 19:06:41,71,34.5,39101,67.7,2
2026-02-24 19:07:41,72,34.6,39899,67.7,2
2026-02-24 19:08:41,71,34.6,39070,67.8,2
2026-02-24 19:09:41,70,34.5,39076,68.0,2
2026-02-24 19:10:41,73,34.5,39898,67.5,2
2026-02-24 19:11:41,73,34.5,39933,67.6,2
2026-02-24 19:12:41,72,34.5,39956,67.8,2
2026-02-24 19:13:42,71,34.5,35142,68.1,2
2026-02-24 19:14:42,69,34.5,30522,68.2,2
2026-02-24 19:15:42,70,34.5,28785,68.6,2
2026-02-24 19:16:42,68,34.5,25449,69.2,2
2026-02-24 19:17:42,69,34.5,23790,69.2,2
2026-02-24 19:18:42,69,34.5,26832,69.3,2
2026-02-24 19:19:42,67,34.5,25247,69.4,2
2026-02-24 19:20:42,67,34.5,26120,69.0,2
2026-02-24 19:21:43,69,34.5,25654,69.6,2
2026-02-24 19:22:43,67,34.5,30000,70.2,2
2026-02-24 19:23:43,71,34.5,39815,68.8,2
2026-02-24 19:24:43,70,34.5,39915,68.9,2
2026-02-24 19:25:43,70,34.5,39929,69.3,2
2026-02-24 19:26:43,72,34.6,39953,68.6,2
2026-02-24 19:27:43,70,34.5,38533,68.8,2
2026-02-24 19:28:44,68,34.6,33227,69.0,2
2026-02-24 19:29:44,67,34.5,31309,69.0,2
2026-02-24 19:30:44,68,34.6,29648,69.7,2
2026-02-24 19:31:44,68,34.6,29737,68.6,2
2026-02-24 19:32:44,69,34.6,27853,69.1,2
2026-02-24 19:33:44,69,34.6,24643,69.4,2
2026-02-24 19:34:44,66,34.5,25175,69.2,2
2026-02-24 19:35:44,69,34.5,28152,68.9,2
2026-02-24 19:36:45,68,34.5,26130,69.1,2
2026-02-24 19:37:45,66,34.5,25087,69.0,2
2026-02-24 19:38:45,67,34.5,30502,69.1,2
2026-02-24 19:39:45,70,34.5,30263,69.3,2
2026-02-24 19:40:45,69,34.5,27081,69.6,2
2026-02-24 19:41:45,70,34.5,33754,69.3,2
2026-02-24 19:42:46,71,34.5,35856,69.5,2
2026-02-24 19:43:46,70,34.5,32044,69.9,2
2026-02-24 19:44:46,70,34.5,28025,70.4,2
2026-02-24 19:45:46,69,34.5,29196,71.0,3
2026-02-24 19:46:46,71,34.5,36271,68.9,3
2026-02-24 19:47:47,73,34.5,39785,68.9,3
2026-02-24 19:48:47,73,34.6,39913,69.6,3
2026-02-24 19:49:47,74,34.6,39942,69.1,3
2026-02-24 19:50:47,73,34.6,39962,69.2,3
2026-02-24 19:51:47,74,34.6,39975,70.6,3
2026-02-24 19:52:47,76,34.6,39982,69.1,3
2026-02-24 19:53:47,73,34.7,39883,69.2,3
2026-02-24 19:54:47,73,34.6,34271,69.3,3
2026-02-24 19:55:48,73,34.6,28693,69.5,3
2026-02-24 19:56:48,72,34.6,24560,69.7,3
2026-02-24 19:57:48,72,34.6,21356,70.2,3
2026-02-24 19:58:48,69,34.6,19347,70.5,3
2026-02-24 19:59:48,71,34.6,16364,70.7,3
2026-02-24 20:00:48,69,34.6,14884,70.7,3
2026-02-24 20:01:48,69,34.6,20579,69.8,3
2026-02-24 20:02:49,71,34.6,21684,70.0,3
2026-02-24 20:03:49,70,34.6,22563,70.3,3
2026-02-24 20:04:49,72,34.6,28476,69.6,3
2026-02-24 20:05:49,70,34.6,26412,69.9,3
2026-02-24 20:06:49,71,34.5,36974,69.6,3
2026-02-24 20:07:49,73,34.5,38048,69.6,3
2026-02-24 20:08:49,73,34.5,33765,70.0,3
2026-02-24 20:09:49,73,34.5,29076,70.1,3
2026-02-24 20:10:50,72,34.5,25378,70.5,3
2026-02-24 20:11:50,72,34.5,22754,70.6,3
2026-02-24 20:12:50,71,34.5,26630,70.1,3
2026-02-24 20:13:50,72,34.5,37921,69.6,3
2026-02-24 20:14:50,74,34.6,39479,69.5,3
2026-02-24 20:15:50,75,34.6,37199,69.8,3
2026-02-24 20:16:50,75,34.6,34664,69.6,3
2026-02-24 20:17:50,72,34.6,34766,69.8,3
2026-02-24 20:18:51,76,34.6,32152,70.0,3
2026-02-24 20:19:51,76,34.6,28487,70.1,3
2026-02-24 20:20:51,74,34.6,25381,70.4,3
2026-02-24 20:21:51,74,34.6,22999,70.7,3
2026-02-24 20:22:51,74,34.6,21684,70.2,3
2026-02-24 20:23:51,73,34.6,20188,70.6,3
2026-02-24 20:24:51,72,34.6,21225,70.7,3
2026-02-24 20:25:52,74,34.6,24046,70.0,3
2026-02-24 20:26:52,73,34.6,22614,70.3,3
2026-02-24 20:27:52,74,34.6,23264,69.8,3
2026-02-24 20:28:52,73,34.6,26530,69.7,3
2026-02-24 20:29:52,73,34.6,24313,69.9,3
2026-02-24 20:30:52,74,34.6,22191,70.1,3
2026-02-24 20:31:52,75,34.6,27890,69.6,3
2026-02-24 20:32:52,74,34.6,26287,69.7,3
2026-02-24 20:33:53,74,34.6,23305,70.0,3
2026-02-24 20:34:53,73,34.5,20890,70.5,3
2026-02-24 20:35:53,73,34.5,18754,70.8,3
2026-02-24 20:36:53,72,34.5,16897,71.0,3
2026-02-24 20:37:53,73,34.5,26346,70.1,3
2026-02-24 20:38:54,75,34.5,26820,70.4,3
2026-02-24 20:39:54,74,34.5,24176,70.5,3
2026-02-24 20:40:55,74,34.5,22102,70.3,3
2026-02-24 20:41:55,73,34.5,20602,70.6,3
2026-02-24 20:42:56,74,34.5,18573,70.9,3
2026-02-24 20:43:56,75,34.5,17190,70.9,3
2026-02-24 20:44:57,72,34.5,15861,71.0,3
2026-02-24 20:45:57,73,34.5,14771,71.3,3
2026-02-24 20:46:57,73,34.6,14689,71.7,3
2026-02-24 20:47:57,75,34.6,20384,70.8,3
2026-02-24 20:48:58,73,34.6,29843,70.2,3
2026-02-24 20:49:58,78,34.6,37398,69.8,3
2026-02-24 20:50:59,77,34.6,35508,69.8,3
2026-02-24 20:51:59,78,34.6,32554,69.8,3
2026-02-24 20:52:59,78,34.6,28776,70.0,3
2026-02-24 20:53:59,78,34.6,26636,70.0,3
2026-02-24 20:54:59,75,34.6,22771,70.3,3
2026-02-24 20:55:59,77,34.6,20445,70.3,3
2026-02-24 20:57:00,76,34.6,18331,70.4,3
2026-02-24 20:58:00,76,34.5,17334,69.9,3
2026-02-24 20:59:00,76,34.6,19273,69.7,3
2026-02-24 21:00:00,75,34.6,20103,70.2,3
2026-02-24 21:01:00,76,34.5,19304,70.6,3
2026-02-24 21:02:00,76,34.5,20518,70.3,3
2026-02-24 21:03:00,78,34.5,19297,70.8,3
2026-02-24 21:04:01,76,34.5,17201,71.2,3
2026-02-24 21:05:01,75,34.5,15503,71.3,3
2026-02-24 21:06:01,77,34.5,16393,71.1,3
2026-02-24 21:07:01,76,34.5,15210,71.5,3
2026-02-24 21:08:01,77,34.5,13938,71.8,3
2026-02-24 21:09:01,74,34.5,12737,71.8,3
2026-02-24 21:10:01,75,34.5,11929,72.2,3
2026-02-24 21:11:01,75,34.5,11384,72.2,3
2026-02-24 21:12:02,75,34.5,12059,71.5,3
2026-02-24 21:13:02,75,34.5,12723,72.2,3
2026-02-24 21:14:02,73,34.5,12315,72.1,3
2026-02-24 21:15:02,75,34.5,16168,71.2,3
2026-02-24 21:16:03,77,34.6,18265,71.3,3
2026-02-24 21:17:03,78,34.5,20995,71.2,3
2026-02-24 21:18:04,76,34.6,22707,70.9,3
2026-02-24 21:19:04,77,34.6,21190,71.1,3
2026-02-24 21:20:05,77,34.6,21295,70.9,3
2026-02-24 21:21:05,76,34.6,20268,71.0,3
2026-02-24 21:22:06,76,34.6,18588,70.8,3
2026-02-24 21:23:06,76,34.6,19547,70.4,3
2026-02-24 21:24:07,78,34.6,19127,70.8,3
2026-02-24 21:25:07,77,34.6,17435,71.1,3
2026-02-24 21:26:08,76,34.6,15977,71.3,3
2026-02-24 21:27:08,76,34.5,14584,72.7,3
2026-02-24 21:28:09,77,34.5,18170,71.0,3
2026-02-24 21:29:09,78,34.5,17953,71.2,3
2026-02-24 21:30:10,76,34.5,16037,71.7,3
2026-02-24 21:31:10,76,34.5,14349,71.9,3
2026-02-24 21:32:11,75,34.5,13110,72.1,3
2026-02-24 21:33:11,76,34.5,12059,72.2,3
2026-02-24 21:34:12,75,34.5,14271,71.6,3
2026-02-24 21:35:12,76,34.5,15077,71.8,3
2026-02-24 21:36:13,76,34.5,14243,72.2,3
2026-02-24 21:37:13,73,34.5,15515,71.9,3
2026-02-24 21:38:14,76,34.5,19674,71.5,3
2026-02-24 21:39:14,77,34.5,20090,71.5,3
2026-02-24 21:40:15,77,34.5,20041,71.7,3
2026-02-24 21:41:15,78,34.5,22897,71.5,3
2026-02-24 21:42:15,78,34.5,21825,71.4,3
2026-02-24 21:43:16,76,34.5,20110,71.5,3
2026-02-24 21:44:16,77,34.5,18153,71.4,3
2026-02-24 21:45:17,77,34.5,16407,71.9,3
2026-02-24 21:46:17,75,34.5,14937,71.6,3
2026-02-24 21:47:18,76,34.5,13951,71.9,3
2026-02-24 21:48:18,77,34.5,17199,71.3,3
2026-02-24 21:49:19,79,34.5,22121,70.8,3
2026-02-24 21:50:19,77,34.5,21577,70.8,3
2026-02-24 21:51:20,77,34.5,19582,71.2,3
2026-02-24 21:52:20,79,34.5,22333,70.6,3
2026-02-24 21:53:21,77,34.5,22922,70.6,3
2026-02-24 21:54:21,76,34.5,20755,70.9,3
2026-02-24 21:55:22,77,34.5,18543,71.3,3
2026-02-24 21:56:22,78,34.5,16401,71.5,3
2026-02-24 21:57:23,79,34.5,14989,71.4,3
2026-02-24 21:58:23,77,34.5,14210,71.4,3
2026-02-24 21:59:24,76,34.5,13622,71.5,3
2026-02-24 22:00:24,77,34.4,13129,71.9,3
2026-02-24 22:01:25,78,34.4,12630,72.0,3
2026-02-24 22:02:25,78,34.4,11947,72.1,3
2026-02-24 22:03:26,78,34.4,11564,72.5,3
2026-02-24 22:04:26,77,34.5,11181,72.5,3
2026-02-24 22:05:26,76,34.5,10765,72.5,3
2026-02-24 22:06:27,77,34.4,10464,72.7,3
2026-02-24 22:07:27,76,34.5,10164,72.6,3
2026-02-24 22:08:28,76,34.5,10029,72.8,3
2026-02-24 22:09:28,76,34.5,9932,73.0,3
2026-02-24 22:10:29,75,34.5,9826,72.9,3
2026-02-24 22:11:29,76,34.5,9652,73.4,3
2026-02-24 22:12:30,76,34.5,9650,73.1,3
2026-02-24 22:13:30,77,34.5,9614,73.0,3
2026-02-24 22:14:31,75,34.5,9687,72.6,3
2026-02-24 22:15:31,76,34.4,14368,72.5,3
2026-02-24 22:16:31,82,34.5,27592,70.8,3
2026-02-24 22:17:32,80,34.5,27553,70.8,3
2026-02-24 22:18:33,81,34.5,24967,70.8,3
2026-02-24 22:19:33,79,34.5,22626,71.0,3
2026-02-24 22:20:34,79,34.4,20383,71.0,3
