timestamp,distance,temperature,co2,humidity,stage
2026-02-19 16:32:34,83,34.1,2238,67.2,1
2026-02-19 16:33:34,83,34.1,2262,67.5,1
2026-02-19 16:34:34,82,34.1,2284,67.8,1
2026-02-19 16:35:34,82,34.1,2307,67.6,1
2026-02-19 16:36:34,82,34.1,2525,68.1,1
2026-02-19 16:37:34,83,34.1,2613,68.1,1
2026-02-19 16:38:35,81,34.1,2642,68.1,1
2026-02-19 16:39:35,80,34.1,2640,68.1,1
2026-02-19 16:40:35,79,34.1,2618,68.1,1
2026-02-19 16:41:35,80,34.1,2589,68.5,1
2026-02-19 16:42:35,80,34.1,2558,68.7,1
2026-02-19 16:43:35,79,34.1,2548,68.5,1
2026-02-19 16:44:35,78,34.1,2544,68.8,1
2026-02-19 16:45:36,79,34.1,2551,68.9,1
2026-02-19 16:46:36,77,34.1,2577,68.9,1
2026-02-19 16:47:36,77,34.1,2602,69.4,1
2026-02-19 16:48:36,76,34.1,2612,69.2,1
2026-02-19 16:49:36,76,34.2,2612,69.1,1
2026-02-19 16:50:36,75,34.2,2650,69.2,1
2026-02-19 16:51:36,76,34.1,2680,69.1,1
2026-02-19 16:52:36,75,34.2,2764,69.6,1
2026-02-19 16:53:37,74,34.2,2798,69.3,1
2026-02-19 16:54:37,74,34.2,3331,68.6,1
2026-02-19 16:55:37,75,34.2,5639,69.2,1
2026-02-19 16:56:37,73,34.2,6058,69.3,1
2026-02-19 16:57:37,73,34.2,5506,69.7,1
2026-02-19 16:58:39,75,34.2,4912,69.5,1
2026-02-19 16:59:39,73,34.2,5371,67.7,1
2026-02-19 17:00:40,73,34.2,8139,68.6,1
2026-02-19 17:01:40,72,34.2,7849,68.6,2
2026-02-19 17:02:40,72,34.2,6674,68.5,2
2026-02-19 17:03:40,73,34.2,6233,67.8,2
2026-02-19 17:04:40,72,34.2,6231,69.7,2
2026-02-19 17:05:40,72,34.2,8079,69.0,2
2026-02-19 17:06:40,72,34.2,8385,68.8,2
2026-02-19 17:07:41,71,34.2,10229,67.4,2
2026-02-19 17:08:41,72,34.2,13200,69.5,2
2026-02-19 17:09:45,71,34.1,15042,67.3,2
2026-02-19 17:10:47,71,34.1,18282,68.0,2
2026-02-19 17:11:47,73,34.1,26108,66.4,2
2026-02-19 17:12:47,75,34.2,28494,67.3,2
2026-02-19 17:13:47,75,34.2,28593,66.3,2
2026-02-19 17:14:47,75,34.2,25757,68.1,2
2026-02-19 17:15:47,73,34.2,21476,69.8,2
2026-02-19 17:16:48,71,34.2,17351,70.2,2
2026-02-19 17:17:48,71,34.2,16171,68.9,2
2026-02-19 17:18:48,70,34.2,15652,68.8,2
2026-02-19 17:19:48,71,34.2,17617,69.8,2
2026-02-19 17:20:48,71,34.2,20295,68.3,2
2026-02-19 17:21:49,70,34.2,18771,69.7,2
2026-02-19 17:22:49,71,34.2,22204,68.7,2
2026-02-19 17:23:50,75,34.2,31195,66.5,2
2026-02-19 17:24:52,74,34.2,33404,66.0,2
2026-02-19 17:25:58,75,34.2,41453,66.2,2
2026-02-19 17:27:02,77,34.2,46594,65.9,2
2026-02-19 17:28:03,80,34.3,46674,65.1,2
2026-02-19 17:29:05,79,34.3,45101,65.2,2
2026-02-19 17:30:06,79,34.4,41039,66.2,2
2026-02-19 17:31:08,78,34.4,40432,65.6,2
2026-02-19 17:32:09,78,34.4,37315,65.7,2
2026-02-19 17:33:09,79,34.4,33060,65.8,2
2026-02-19 17:34:15,77,34.4,30649,65.7,2
2026-02-19 17:35:16,78,34.4,28944,65.6,2
2026-02-19 17:36:20,77,34.4,27326,65.6,2
2026-02-19 17:37:20,76,34.4,25357,65.5,2
2026-02-19 17:38:22,78,34.4,23094,66.1,2
2026-02-19 17:39:23,77,34.4,21316,66.7,2
2026-02-19 17:40:24,76,34.3,18859,69.2,2
2026-02-19 17:41:24,76,34.3,19110,69.3,2
2026-02-19 17:42:25,77,34.3,27386,67.1,2
2026-02-19 17:43:26,77,34.3,29076,67.2,2
2026-02-19 17:44:28,77,34.3,27960,67.8,2
2026-02-19 17:45:29,77,34.3,27267,67.8,2
2026-02-19 17:46:40,76,34.3,24912,69.1,2
2026-02-19 17:47:42,75,34.2,25524,68.8,2
2026-02-19 17:48:43,78,34.3,26472,67.9,2
2026-02-19 17:49:46,77,34.3,25957,68.1,2
2026-02-19 17:50:47,76,34.3,23340,69.6,2
2026-02-19 17:51:47,76,34.3,21500,69.3,2
2026-02-19 17:52:48,75,34.3,22714,68.1,2
2026-02-19 17:53:48,76,34.3,25531,67.9,2
2026-02-19 17:54:49,76,34.3,24565,67.7,2
2026-02-19 17:55:49,74,34.3,22090,68.4,2
2026-02-19 17:56:49,74,34.3,21167,67.9,2
2026-02-19 17:57:50,75,34.3,21776,68.3,2
2026-02-19 17:58:50,75,34.3,24050,68.0,2
2026-02-19 17:59:50,74,34.3,26717,67.8,2
2026-02-19 18:00:50,76,34.3,28601,67.8,2
2026-02-19 18:01:51,74,34.3,30038,69.0,2
2026-02-19 18:02:52,75,34.3,34337,67.1,2
2026-02-19 18:03:52,77,34.4,32968,67.7,2
2026-02-19 18:04:52,74,34.3,31519,68.8,2
2026-02-19 18:05:52,77,34.4,32424,67.6,2
2026-02-19 18:06:52,75,34.4,30664,67.9,2
2026-02-19 18:07:52,74,34.4,27292,68.6,2
2026-02-19 18:08:52,74,34.4,23957,69.7,2
2026-02-19 18:09:53,76,34.4,25303,68.0,2
2026-02-19 18:10:54,77,34.4,28361,67.1,2
2026-02-19 18:11:55,77,34.3,30024,66.8,2
2026-02-19 18:12:55,78,34.3,30648,67.5,2
2026-02-19 18:13:56,77,34.3,30506,67.1,2
2026-02-19 18:14:56,75,34.3,28830,68.1,2
2026-02-19 18:15:57,74,34.3,29296,67.3,2
2026-02-19 18:16:57,75,34.3,29767,67.5,2
2026-02-19 18:17:57,75,34.3,27903,68.1,2
2026-02-19 18:18:57,74,34.3,25203,69.0,2
2026-02-19 18:19:57,74,34.3,22491,70.0,2
2026-02-19 18:20:57,73,34.3,20173,69.3,2
2026-02-19 18:21:57,73,34.3,20942,68.5,2
2026-02-19 18:22:57,74,34.3,21175,69.6,2
2026-02-19 18:23:58,73,34.3,21580,69.1,2
2026-02-19 18:24:58,73,34.3,24236,69.4,2
2026-02-19 18:25:58,74,34.3,28106,68.6,2
2026-02-19 18:26:58,74,34.3,29703,68.3,2
2026-02-19 18:27:58,73,34.3,28552,68.5,2
2026-02-19 18:28:58,73,34.3,28872,68.3,2
2026-02-19 18:29:58,72,34.3,29220,68.6,2
2026-02-19 18:30:59,72,34.3,27897,68.4,2
2026-02-19 18:31:59,71,34.3,28213,69.6,2
2026-02-19 18:33:00,73,34.3,29519,68.8,2
2026-02-19 18:34:01,73,34.3,33691,68.6,2
2026-02-19 18:35:01,77,34.3,33939,68.2,2
2026-02-19 18:36:01,77,34.3,32855,68.6,2
2026-02-19 18:37:02,76,34.4,30964,69.1,2
2026-02-19 18:38:03,75,34.4,28371,69.3,2
2026-02-19 18:39:03,75,34.4,25951,69.7,3
2026-02-19 18:40:04,75,34.4,23799,69.4,3
2026-02-19 18:41:05,76,34.4,25365,69.6,3
2026-02-19 18:42:05,75,34.4,30826,68.9,3
2026-02-19 18:43:05,76,34.4,36481,68.7,3
2026-02-19 18:44:05,77,34.5,37447,68.8,3
2026-02-19 18:45:05,76,34.4,36295,69.1,3
2026-02-19 18:46:06,77,34.5,34734,68.5,3
2026-02-19 18:47:06,78,34.5,35561,67.8,3
2026-02-19 18:48:06,78,34.5,35310,67.7,3
2026-02-19 18:49:07,77,34.5,33092,67.4,3
2026-02-19 18:50:08,77,34.5,36569,67.4,3
2026-02-19 18:51:08,79,34.5,41275,67.1,3
2026-02-19 18:52:08,79,34.5,40809,67.2,3
2026-02-19 18:53:08,79,34.5,37722,67.6,3
2026-02-19 18:54:08,79,34.5,33342,68.1,3
2026-02-19 18:55:09,79,34.4,29408,68.6,3
2026-02-19 18:56:09,79,34.4,26049,70.0,3
2026-02-19 18:57:09,80,34.4,23384,71.0,3
2026-02-19 18:58:09,78,34.4,20212,71.6,3
2026-02-19 18:59:09,78,34.4,17866,72.3,3
2026-02-19 19:00:09,78,34.4,17588,71.5,3
2026-02-19 19:01:10,78,34.4,17137,72.0,3
2026-02-19 19:02:10,78,34.4,18249,71.2,3
2026-02-19 19:03:10,79,34.4,20367,71.5,3
2026-02-19 19:04:10,78,34.4,21179,70.2,3
2026-02-19 19:05:10,78,34.4,20528,71.9,3
2026-02-19 19:06:10,78,34.4,18583,72.3,3
2026-02-19 19:07:10,78,34.4,17373,72.0,3
2026-02-19 19:08:11,79,34.4,17933,70.0,3
2026-02-19 19:09:11,79,34.4,18342,70.2,3
2026-02-19 19:10:11,78,34.4,17705,71.3,3
2026-02-19 19:11:11,78,34.4,16451,71.9,3
2026-02-19 19:12:11,78,34.5,14626,72.2,3
2026-02-19 19:13:11,79,34.4,12842,72.2,3
2026-02-19 19:14:11,78,34.4,12610,69.9,3
2026-02-19 19:15:11,78,34.4,13246,71.4,3
2026-02-19 19:16:12,78,34.4,12709,72.1,3
2026-02-19 19:17:12,78,34.4,11998,72.2,3
2026-02-19 19:18:12,78,34.4,11492,72.4,3
2026-02-19 19:19:12,76,34.4,11071,72.6,3
2026-02-19 19:20:12,80,34.4,10921,72.2,3
2026-02-19 19:21:12,77,34.4,10773,72.0,3
2026-02-19 19:22:12,77,34.4,10726,72.2,3
2026-02-19 19:23:12,77,34.4,12922,70.8,3
2026-02-19 19:24:13,79,34.4,14717,70.5,3
2026-02-19 19:25:13,80,34.4,15436,70.4,3
2026-02-19 19:26:17,78,34.4,15713,70.1,3
2026-02-19 19:27:13,80,34.4,16910,69.7,3
2026-02-19 19:28:13,80,34.5,16993,69.8,3
2026-02-19 19:29:13,80,34.4,16452,70.1,3
2026-02-19 19:30:13,79,34.5,15408,70.9,3
2026-02-19 19:31:14,79,34.4,13936,71.2,3
2026-02-19 19:32:14,79,34.5,12520,71.5,3
2026-02-19 19:33:14,79,34.4,12560,69.3,3
2026-02-19 19:34:14,80,34.4,13454,70.1,3
2026-02-19 19:35:14,79,34.4,13202,71.1,3
2026-02-19 19:36:14,80,34.4,12463,71.8,3
2026-02-19 19:37:14,78,34.4,11667,72.1,3
2026-02-19 19:38:15,80,34.4,11189,72.1,3
2026-02-19 19:39:15,79,34.4,10745,72.1,3
2026-02-19 19:40:15,78,34.4,10541,72.4,3
2026-02-19 19:41:15,80,34.4,10527,72.2,3
2026-02-19 19:42:15,80,34.4,11742,71.6,3
2026-02-19 19:43:15,81,34.4,13081,70.8,3
2026-02-19 19:44:16,79,34.4,13670,70.9,3
2026-02-19 19:45:17,81,34.4,15301,70.4,3
2026-02-19 19:46:18,80,34.4,17850,70.3,3
2026-02-19 19:47:20,80,34.4,19632,69.9,3
2026-02-19 19:48:24,80,34.4,19484,70.2,3
2026-02-19 19:49:25,81,34.4,18477,70.4,3
2026-02-19 19:50:26,82,34.5,17732,70.7,3
2026-02-19 19:51:27,80,34.5,16924,71.1,3
2026-02-19 19:52:30,80,34.5,16170,71.7,3
2026-02-19 19:53:31,81,34.5,15295,72.1,3
2026-02-19 19:54:35,79,34.5,14594,72.1,3
2026-02-19 19:55:36,82,34.5,13930,72.2,3
2026-02-19 19:56:37,80,34.5,13358,72.2,3
2026-02-19 19:57:39,80,34.4,12633,72.3,3
2026-02-19 19:58:40,80,34.4,12088,72.3,3
2026-02-19 19:59:41,81,34.4,11590,72.6,3
2026-02-19 20:00:41,81,34.4,11189,72.3,3
2026-02-19 20:01:42,81,34.4,11049,71.9,3
2026-02-19 20:02:42,81,34.4,11354,71.4,3
2026-02-19 20:03:43,82,34.4,13261,70.3,3
2026-02-19 20:04:44,82,34.4,14150,70.4,3
2026-02-19 20:05:44,82,34.4,14398,70.5,3
2026-02-19 20:06:45,82,34.4,14485,70.4,3
2026-02-19 20:07:46,81,34.4,14489,70.7,3
2026-02-19 20:08:50,83,34.4,14606,70.7,3
2026-02-19 20:09:50,83,34.4,16201,70.6,3
2026-02-19 20:10:57,83,34.4,16478,70.2,3
2026-02-19 20:11:58,84,34.4,18221,69.4,3
2026-02-19 20:12:58,83,34.5,19661,69.9,3
2026-02-19 20:13:59,84,34.5,20136,70.0,3
2026-02-19 20:15:00,82,34.5,19923,70.2,3
2026-02-19 20:16:01,83,34.5,19543,70.2,3
2026-02-19 20:17:03,83,34.5,18966,70.1,3
2026-02-19 20:18:03,84,34.5,18064,70.2,3
2026-02-19 20:19:05,83,34.5,17375,70.4,3
2026-02-19 20:20:08,84,34.5,16623,70.5,3
2026-02-19 20:21:09,83,34.5,16007,71.1,3
2026-02-19 20:22:09,82,34.5,15169,71.4,3
2026-02-19 20:23:11,84,34.5,14480,69.9,3
2026-02-19 20:24:12,84,34.5,14273,70.7,3
2026-02-19 20:25:13,84,34.5,15438,72.1,3
2026-02-19 20:26:18,83,34.5,14948,71.9,3
2026-02-19 20:27:21,83,34.4,14044,72.7,3
2026-02-19 20:28:23,83,34.4,13198,72.7,3
2026-02-19 20:29:25,83,34.4,12525,72.9,3
2026-02-19 20:30:27,84,34.4,12051,73.0,3
2026-02-19 20:31:28,83,34.4,11532,73.2,3
2026-02-19 20:32:28,84,34.4,11334,73.4,3
2026-02-19 20:33:29,83,34.4,10978,73.4,3
2026-02-19 20:34:29,82,34.4,10811,73.7,3
2026-02-19 20:35:30,82,34.4,10630,73.6,3
2026-02-19 20:36:30,81,34.4,10622,73.6,3
2026-02-19 20:37:31,85,34.4,10623,73.7,3
2026-02-19 20:38:32,83,34.4,10695,73.8,3
2026-02-19 20:40:12,83,34.4,10462,73.7,3
2026-02-19 20:41:14,84,34.3,10063,73.7,3
2026-02-19 20:42:15,82,34.4,9781,73.4,3
2026-02-19 20:43:15,84,34.4,9375,73.3,3
2026-02-19 20:44:15,83,34.4,8879,73.3,3
2026-02-19 20:45:16,83,34.4,8810,73.6,3
2026-02-19 20:46:16,84,34.4,8730,73.5,3
2026-02-19 20:47:16,84,34.4,8735,73.5,3
2026-02-19 20:48:17,85,34.4,8734,73.6,3
2026-02-19 20:49:17,84,34.3,8749,73.7,3
2026-02-19 20:50:18,83,34.3,8752,73.6,3
2026-02-19 20:51:19,84,34.3,8759,73.5,3
2026-02-19 20:52:21,84,34.3,8785,73.7,3
2026-02-19 20:53:23,85,34.3,8922,73.8,3
2026-02-19 20:54:23,85,34.3,9084,73.7,3
2026-02-19 20:55:25,84,34.4,9105,73.7,3
2026-02-19 20:56:27,84,34.3,9188,73.8,3
2026-02-19 20:57:28,84,34.4,9281,73.9,3
2026-02-19 20:58:29,84,34.4,9312,73.8,3
2026-02-19 20:59:30,85,34.4,9426,73.6,3
2026-02-19 21:00:32,84,34.4,9424,73.5,3
2026-02-19 21:01:33,84,34.4,9426,73.5,3
2026-02-19 21:02:33,84,34.4,9449,73.3,3
2026-02-19 21:03:34,86,34.4,9125,73.1,3
2026-02-19 21:04:35,84,34.4,8668,73.0,3
2026-02-19 21:05:38,84,34.4,8398,73.2,3
2026-02-19 21:06:38,85,34.3,8215,73.3,3
2026-02-19 21:07:41,84,34.4,8182,73.4,3
2026-02-19 21:08:42,85,34.3,8193,73.3,3
2026-02-19 21:09:43,85,34.3,8368,73.4,3
2026-02-19 21:10:43,85,34.3,8438,73.6,3
2026-02-19 21:11:44,85,34.4,8574,73.5,3
2026-02-19 21:12:44,85,34.4,8586,73.5,3
